order_id,customer_id,order_date,category,unit_price,quantity,country,is_returned,revenue
O510728,C105747,2023-10-21,Fashion,62.85,1,United Kingdom,False,62.85
O534123,C118158,2023-10-21,Books,29.04,1,Ireland,False,29.04
O501886,C100998,2023-10-21,Electronics,721.95,1,United Kingdom,False,721.95
O515570,C108324,2023-10-21,Fashion,120.61,1,Australia,False,120.61
O517147,C109174,2023-10-21,Electronics,689.28,1,United Kingdom,False,689.28
O519887,C110643,2023-10-21,Beauty,43.01,1,France,False,43.01
O533296,C117735,2023-10-21,Home & Kitchen,98.92,5,Germany,False,494.6
O501633,C100872,2023-10-21,Fashion,144.53,1,United Kingdom,False,144.53
O502340,C101239,2023-10-21,Toys,72.19,1,Spain,False,72.19
O529904,C116019,2023-10-21,Fashion,122.19,4,Germany,False,488.76
O531911,C116996,2023-10-21,Electronics,831.44,1,Germany,False,831.44
O527807,C114890,2023-10-21,Beauty,66.91,1,Ireland,False,66.91
O500223,C100142,2023-10-21,Fashion,116.17,1,United States,False,116.17
O505208,C102723,2023-10-21,Beauty,49.28,2,United Kingdom,False,98.56
O523062,C112339,2023-10-21,Toys,49.55,1,Netherlands,False,49.55
O509044,C104781,2023-10-21,Fashion,139.45,1,United States,False,139.45
O503235,C101701,2023-10-21,Sports & Outdoors,141.84,1,Germany,False,141.84
O535512,C118935,2023-10-21,Books,20.49,1,United States,False,20.49
O517647,C109413,2023-10-21,Beauty,39.7,1,United Kingdom,True,0.0
O511955,C106435,2023-10-21,Fashion,180.0,1,United Kingdom,False,180.0
O526709,C114304,2023-10-21,Fashion,156.37,1,Spain,False,156.37
O515326,C108198,2023-10-21,Beauty,102.33,1,Germany,False,102.33
O515321,C108194,2023-10-21,Fashion,63.59,3,United Kingdom,False,190.77
O504394,C102301,2023-10-21,Books,26.28,1,Germany,False,26.28
O509509,C105064,2023-10-21,Home & Kitchen,96.21,1,France,False,96.21
O522687,C112131,2023-10-21,Home & Kitchen,145.59,3,Australia,False,436.77
O527604,C114762,2023-10-21,Beauty,108.09,1,United States,False,108.09
O534914,C118609,2023-10-21,Home & Kitchen,91.92,1,Spain,False,91.92
O513486,C107245,2023-10-21,Electronics,511.63,1,United States,False,511.63
O500952,C100539,2023-10-21,Home & Kitchen,126.05,2,Germany,False,252.1
O500969,C100540,2023-10-21,Fashion,59.79,1,France,False,59.79
O529442,C115798,2023-10-21,Sports & Outdoors,107.57,3,United Kingdom,False,322.71
O521547,C111535,2023-10-21,Beauty,69.32,1,United Kingdom,False,69.32
O515184,C108109,2023-10-21,Books,44.85,1,United Kingdom,False,44.85
O518926,C110108,2023-10-21,Fashion,71.02,1,United Kingdom,False,71.02
O517762,C109480,2023-10-21,Fashion,79.76,1,France,False,79.76
O510823,C105785,2023-10-21,Beauty,55.11,1,Germany,False,55.11
O523289,C112455,2023-10-22,Beauty,120.0,1,United Kingdom,False,120.0
O507112,C103735,2023-10-22,Fashion,76.52,1,United States,False,76.52
O515439,C108252,2023-10-22,Fashion,142.13,1,United Kingdom,False,142.13
O507670,C104037,2023-10-22,Fashion,77.44,1,United States,False,77.44
O503242,C101701,2023-10-22,Toys,29.93,4,Netherlands,False,119.72
O526552,C114220,2023-10-22,Home & Kitchen,82.3,1,United Kingdom,False,82.3
O536954,C119680,2023-10-22,Electronics,438.0,1,France,False,438.0
O500609,C100369,2023-10-22,Books,24.57,1,United Kingdom,False,24.57
O520776,C111085,2023-10-22,Beauty,41.8,1,United Kingdom,False,41.8
O535099,C118720,2023-10-22,Sports & Outdoors,163.38,1,United Kingdom,False,163.38
O506956,C103648,2023-10-22,Fashion,64.46,1,Germany,False,64.46
O527724,C114840,2023-10-22,Toys,100.36,1,Germany,False,100.36
O512631,C106807,2023-10-22,Fashion,79.87,1,United States,False,79.87
O527510,C114708,2023-10-22,Beauty,120.0,1,Australia,False,120.0
O528952,C115539,2023-10-22,Sports & Outdoors,281.01,1,Germany,False,281.01
O518499,C109891,2023-10-22,Books,18.78,1,Spain,False,18.78
O527779,C114879,2023-10-22,Books,49.59,1,United Kingdom,False,49.59
O520894,C111159,2023-10-22,Electronics,352.54,1,France,False,352.54
O523926,C112827,2023-10-22,Fashion,85.32,5,Germany,False,426.6
O531512,C116801,2023-10-22,Fashion,88.97,2,Germany,False,177.94
O537346,C119905,2023-10-22,Home & Kitchen,250.0,1,France,False,250.0
O537520,C119972,2023-10-22,Fashion,146.83,1,United States,False,146.83
O517784,C109488,2023-10-22,Toys,98.82,1,Germany,False,98.82
O518120,C109667,2023-10-22,Books,36.91,1,Ireland,True,0.0
O528518,C115299,2023-10-22,Books,43.94,1,Australia,False,43.94
O516356,C108747,2023-10-22,Home & Kitchen,108.57,1,Spain,False,108.57
O524258,C113015,2023-10-22,Toys,133.83,1,United Kingdom,False,133.83
O535088,C118712,2023-10-22,Toys,66.51,1,United Kingdom,False,66.51
O509030,C104777,2023-10-22,Electronics,863.68,1,Australia,False,863.68
O527143,C114538,2023-10-22,Home & Kitchen,84.58,1,United Kingdom,False,84.58
O516277,C108695,2023-10-22,Toys,99.16,1,France,False,99.16
O514492,C107767,2023-10-22,Home & Kitchen,221.33,1,France,False,221.33
O535355,C118848,2023-10-22,Books,57.03,2,United Kingdom,False,114.06
O521537,C111527,2023-10-22,Electronics,384.42,4,United Kingdom,False,1537.68
O523905,C112816,2023-10-22,Home & Kitchen,114.42,1,United Kingdom,False,114.42
O511986,C106455,2023-10-22,Home & Kitchen,124.65,3,United States,False,373.95
O503689,C101933,2023-10-22,Beauty,120.0,3,France,False,360.0
O524027,C112880,2023-10-22,Home & Kitchen,125.2,1,France,False,125.2
O520312,C110863,2023-10-22,Home & Kitchen,164.48,1,United Kingdom,False,164.48
O523542,C112607,2023-10-22,Electronics,272.06,5,Spain,False,1360.3
O509991,C105336,2023-10-22,Beauty,47.09,2,United States,False,94.18
O516394,C108770,2023-10-22,Home & Kitchen,100.1,2,Ireland,False,200.2
O501686,C100904,2023-10-22,Home & Kitchen,128.61,1,United Kingdom,False,128.61
O518457,C109864,2023-10-22,Sports & Outdoors,210.74,1,Germany,False,210.74
O507780,C104103,2023-10-22,Fashion,155.51,1,Germany,False,155.51
O502396,C101265,2023-10-22,Fashion,77.66,1,France,False,77.66
O506392,C103345,2023-10-22,Toys,128.22,4,Germany,False,512.88
O502163,C101130,2023-10-22,Sports & Outdoors,400.0,1,United Kingdom,False,400.0
O519815,C110608,2023-10-22,Fashion,126.55,1,United States,False,126.55
O507946,C104181,2023-10-22,Home & Kitchen,70.36,1,United States,False,70.36
O520735,C111066,2023-10-23,Books,60.0,4,United Kingdom,False,240.0
O501594,C100852,2023-10-23,Books,60.0,1,Germany,False,60.0
O518519,C109902,2023-10-23,Books,49.28,4,United Kingdom,False,197.12
O517715,C109454,2023-10-23,Toys,47.83,3,United States,False,143.49
O520015,C110706,2023-10-23,Electronics,635.42,1,United Kingdom,False,635.42
O537521,C119972,2023-10-23,Toys,61.81,1,United States,False,61.81
O514849,C107954,2023-10-23,Sports & Outdoors,133.87,1,United Kingdom,False,133.87
O507473,C103926,2023-10-23,Electronics,406.33,1,France,False,406.33
O507628,C104011,2023-10-23,Home & Kitchen,131.92,3,Germany,False,395.76
O514942,C107994,2023-10-23,Fashion,37.19,1,France,False,37.19
O519498,C110428,2023-10-23,Books,21.51,1,United States,False,21.51
O535553,C118956,2023-10-23,Electronics,409.87,1,Germany,False,409.87
O522622,C112088,2023-10-23,Electronics,301.77,1,United Kingdom,False,301.77
O528677,C115392,2023-10-23,Sports & Outdoors,231.01,1,United Kingdom,False,231.01
O512281,C106594,2023-10-23,Toys,76.72,1,France,False,76.72
O529928,C116025,2023-10-23,Books,43.24,1,Australia,False,43.24
O511125,C105973,2023-10-23,Toys,84.5,1,Germany,True,0.0
O529784,C115953,2023-10-23,Fashion,42.11,1,United Kingdom,False,42.11
O524745,C113282,2023-10-23,Home & Kitchen,136.09,1,United States,False,136.09
O502077,C101098,2023-10-23,Home & Kitchen,123.08,1,Netherlands,False,123.08
O532842,C117476,2023-10-23,Electronics,617.15,5,Germany,False,3085.75
O501618,C100865,2023-10-23,Electronics,392.18,1,United Kingdom,False,392.18
O525221,C113542,2023-10-23,Sports & Outdoors,202.74,4,Ireland,False,810.96
O500525,C100320,2023-10-23,Electronics,810.06,1,United States,False,810.06
O520337,C110874,2023-10-23,Fashion,88.68,1,United States,False,88.68
O528566,C115328,2023-10-23,Books,19.51,1,France,False,19.51
O533726,C117973,2023-10-23,Books,49.91,3,United Kingdom,False,149.73
O511331,C106074,2023-10-23,Electronics,391.41,5,Netherlands,False,1957.05
O502033,C101073,2023-10-23,Beauty,54.27,1,United Kingdom,False,54.27
O504500,C102354,2023-10-23,Home & Kitchen,220.17,1,United Kingdom,False,220.17
O531865,C116974,2023-10-23,Books,33.48,1,Netherlands,False,33.48
O506100,C103173,2023-10-23,Home & Kitchen,221.13,1,United Kingdom,False,221.13
O528828,C115477,2023-10-23,Beauty,66.42,5,United Kingdom,False,332.1
O527790,C114887,2023-10-23,Home & Kitchen,153.56,1,Germany,False,153.56
O520443,C110932,2023-10-23,Beauty,106.77,1,Germany,False,106.77
O519342,C110338,2023-10-23,Books,47.45,1,United Kingdom,False,47.45
O522892,C112239,2023-10-23,Electronics,507.48,3,France,False,1522.44
O505423,C102832,2023-10-23,Home & Kitchen,108.58,1,France,False,108.58
O504986,C102614,2023-10-23,Home & Kitchen,70.96,1,Germany,False,70.96
O525563,C113712,2023-10-23,Electronics,659.5,1,Australia,False,659.5
O503714,C101950,2023-10-23,Sports & Outdoors,211.07,5,France,False,1055.35
O513777,C107406,2023-10-23,Beauty,46.03,1,United Kingdom,False,46.03
O532651,C117364,2023-10-23,Books,18.91,1,Australia,False,18.91
O507323,C103851,2023-10-23,Home & Kitchen,87.64,1,Ireland,False,87.64
O501162,C100622,2023-10-23,Fashion,125.33,1,United Kingdom,False,125.33
O514427,C107724,2023-10-23,Home & Kitchen,148.08,1,United Kingdom,False,148.08
O531993,C117043,2023-10-23,Electronics,900.0,1,France,False,900.0
O506622,C103469,2023-10-23,Electronics,720.08,3,United Kingdom,False,2160.24
O518069,C109640,2023-10-24,Home & Kitchen,198.08,1,Germany,False,198.08
O526940,C114437,2023-10-24,Home & Kitchen,157.44,1,Germany,False,157.44
O512215,C106563,2023-10-24,Home & Kitchen,194.52,1,France,False,194.52
O518042,C109624,2023-10-24,Toys,63.51,1,United States,False,63.51
O508784,C104626,2023-10-24,Toys,86.21,1,United Kingdom,False,86.21
O501326,C100710,2023-10-24,Sports & Outdoors,144.68,1,United Kingdom,False,144.68
O524309,C113040,2023-10-24,Electronics,900.0,1,Netherlands,False,900.0
O504859,C102546,2023-10-24,Beauty,37.76,1,United Kingdom,False,37.76
O534763,C118517,2023-10-24,Fashion,91.61,4,United Kingdom,False,366.44
O505308,C102780,2023-10-24,Beauty,44.8,1,Spain,False,44.8
O535302,C118814,2023-10-24,Sports & Outdoors,194.25,1,Germany,False,194.25
O506478,C103396,2023-10-24,Fashion,76.52,1,Germany,False,76.52
O504862,C102546,2023-10-24,Home & Kitchen,108.43,1,United Kingdom,False,108.43
O529666,C115880,2023-10-24,Fashion,57.99,1,Germany,False,57.99
O529599,C115859,2023-10-24,Beauty,50.48,1,France,False,50.48
O527962,C114985,2023-10-24,Home & Kitchen,67.64,1,Netherlands,False,67.64
O504442,C102325,2023-10-24,Home & Kitchen,151.35,1,United Kingdom,False,151.35
O512062,C106488,2023-10-24,Books,47.47,1,Australia,False,47.47
O510341,C105525,2023-10-24,Beauty,54.05,1,United Kingdom,False,54.05
O507227,C103786,2023-10-24,Fashion,180.0,4,Germany,False,720.0
O531326,C116720,2023-10-24,Electronics,349.61,1,United Kingdom,False,349.61
O500289,C100177,2023-10-24,Electronics,522.6,1,Spain,False,522.6
O517159,C109176,2023-10-24,Home & Kitchen,128.42,5,Spain,False,642.1
O508977,C104746,2023-10-24,Fashion,121.54,1,United Kingdom,False,121.54
O523787,C112738,2023-10-24,Sports & Outdoors,136.21,1,Spain,False,136.21
O500649,C100385,2023-10-24,Toys,91.03,1,Ireland,False,91.03
O522818,C112200,2023-10-24,Home & Kitchen,145.06,1,Germany,False,145.06
O529754,C115932,2023-10-24,Beauty,94.6,1,United Kingdom,False,94.6
O534560,C118412,2023-10-24,Home & Kitchen,108.28,5,Netherlands,False,541.4
O535857,C119122,2023-10-24,Electronics,459.68,1,Australia,False,459.68
O528204,C115127,2023-10-24,Home & Kitchen,81.39,1,United Kingdom,True,0.0
O511887,C106389,2023-10-24,Books,37.86,1,United Kingdom,True,0.0
O507198,C103778,2023-10-24,Electronics,642.08,1,United Kingdom,False,642.08
O519021,C110168,2023-10-24,Beauty,58.22,1,France,False,58.22
O533455,C117823,2023-10-24,Electronics,298.62,1,United Kingdom,False,298.62
O533955,C118076,2023-10-24,Sports & Outdoors,270.89,4,United Kingdom,False,1083.56
O503158,C101664,2023-10-24,Home & Kitchen,160.96,1,United Kingdom,False,160.96
O527883,C114941,2023-10-24,Fashion,90.94,1,United Kingdom,False,90.94
O513005,C107000,2023-10-24,Home & Kitchen,105.14,1,Germany,False,105.14
O514761,C107910,2023-10-24,Electronics,437.19,1,United Kingdom,False,437.19
O519121,C110237,2023-10-24,Fashion,44.62,1,United Kingdom,False,44.62
O508118,C104276,2023-10-24,Home & Kitchen,101.22,1,Germany,False,101.22
O510904,C105837,2023-10-24,Home & Kitchen,214.87,1,Germany,False,214.87
O515283,C108170,2023-10-24,Toys,70.72,1,United Kingdom,False,70.72
O535102,C118720,2023-10-24,Fashion,96.82,4,France,False,387.28
O516608,C108880,2023-10-24,Fashion,90.22,1,United Kingdom,False,90.22
O516935,C109057,2023-10-25,Books,26.04,1,United Kingdom,False,26.04
O517612,C109393,2023-10-25,Fashion,68.81,1,United Kingdom,False,68.81
O511121,C105970,2023-10-25,Fashion,94.31,1,Netherlands,True,0.0
O524329,C113048,2023-10-25,Home & Kitchen,66.5,1,United Kingdom,False,66.5
O509195,C104877,2023-10-25,Electronics,559.18,1,United Kingdom,False,559.18
O529747,C115926,2023-10-25,Toys,106.17,1,United States,False,106.17
O536564,C119483,2023-10-25,Fashion,180.0,2,United Kingdom,False,360.0
O519839,C110621,2023-10-25,Books,58.49,1,United States,True,0.0
O533024,C117588,2023-10-25,Electronics,259.7,3,United Kingdom,False,779.1
O531816,C116952,2023-10-25,Home & Kitchen,240.79,1,United Kingdom,False,240.79
O520489,C110954,2023-10-25,Home & Kitchen,107.67,1,United Kingdom,False,107.67
O534288,C118254,2023-10-25,Home & Kitchen,250.0,5,United Kingdom,False,1250.0
O524579,C113187,2023-10-25,Home & Kitchen,119.34,1,United States,True,0.0
O504937,C102586,2023-10-25,Sports & Outdoors,299.2,1,United Kingdom,False,299.2
O531028,C116553,2023-10-25,Toys,22.63,1,France,False,22.63
O504747,C102480,2023-10-25,Books,22.32,5,United Kingdom,False,111.6
O501092,C100601,2023-10-25,Sports & Outdoors,247.66,1,Germany,False,247.66
O534082,C118137,2023-10-25,Home & Kitchen,198.39,1,United Kingdom,False,198.39
O527470,C114685,2023-10-25,Beauty,87.18,1,Ireland,False,87.18
O524692,C113250,2023-10-25,Home & Kitchen,232.37,4,United Kingdom,False,929.48
O503467,C101821,2023-10-25,Fashion,94.58,1,United States,False,94.58
O536132,C119259,2023-10-25,Beauty,73.4,1,Ireland,False,73.4
O528990,C115560,2023-10-25,Home & Kitchen,119.67,1,Germany,False,119.67
O529275,C115724,2023-10-25,Beauty,34.14,1,United States,False,34.14
O508148,C104290,2023-10-25,Books,29.6,1,France,False,29.6
O532465,C117271,2023-10-25,Beauty,37.28,3,France,False,111.84
O512815,C106898,2023-10-25,Electronics,242.1,1,Spain,False,242.1
O533755,C117980,2023-10-25,Fashion,149.76,1,United Kingdom,False,149.76
O517707,C109450,2023-10-25,Beauty,70.34,1,Germany,False,70.34
O512577,C106773,2023-10-25,Books,24.21,1,France,False,24.21
O519689,C110533,2023-10-25,Home & Kitchen,108.73,1,France,False,108.73
O529131,C115647,2023-10-25,Beauty,109.51,3,Netherlands,False,328.53
O503103,C101634,2023-10-25,Beauty,48.36,3,United Kingdom,False,145.08
O501803,C100954,2023-10-25,Sports & Outdoors,400.0,1,United States,False,400.0
O524756,C113284,2023-10-25,Electronics,356.6,3,United Kingdom,False,1069.8
O523756,C112730,2023-10-25,Beauty,49.19,1,Germany,False,49.19
O519574,C110469,2023-10-25,Home & Kitchen,138.73,1,Germany,True,0.0
O519698,C110539,2023-10-25,Home & Kitchen,62.64,1,Spain,False,62.64
O536247,C119329,2023-10-25,Electronics,639.69,1,United Kingdom,False,639.69
O500386,C100232,2023-10-25,Fashion,65.7,1,Germany,True,0.0
O521996,C111774,2023-10-25,Books,32.05,5,France,False,160.25
O533769,C117986,2023-10-25,Electronics,219.93,3,France,True,0.0
O524188,C112971,2023-10-25,Fashion,64.35,3,United Kingdom,False,193.05
O531146,C116613,2023-10-25,Electronics,816.42,3,United Kingdom,False,2449.26
O502190,C101144,2023-10-25,Beauty,46.03,2,United Kingdom,False,92.06
O504122,C102149,2023-10-25,Toys,75.44,1,United States,False,75.44
O530698,C116388,2023-10-25,Electronics,607.23,1,United Kingdom,False,607.23
O505698,C102966,2023-10-25,Fashion,82.75,1,United Kingdom,False,82.75
O533371,C117779,2023-10-25,Beauty,38.37,1,France,False,38.37
O527002,C114479,2023-10-26,Fashion,75.81,1,France,False,75.81
O521616,C111571,2023-10-26,Home & Kitchen,141.75,4,United Kingdom,False,567.0
O530246,C116175,2023-10-26,Beauty,120.0,1,France,False,120.0
O507986,C104209,2023-10-26,Electronics,360.02,1,France,False,360.02
O530775,C116422,2023-10-26,Beauty,65.58,1,Netherlands,False,65.58
O517682,C109437,2023-10-26,Books,57.52,1,Ireland,False,57.52
O505696,C102964,2023-10-26,Home & Kitchen,250.0,3,Netherlands,False,750.0
O503336,C101744,2023-10-26,Home & Kitchen,144.15,1,France,False,144.15
O534319,C118271,2023-10-26,Beauty,87.06,1,Ireland,False,87.06
O514636,C107839,2023-10-26,Fashion,87.01,5,United Kingdom,False,435.05
O515741,C108416,2023-10-26,Sports & Outdoors,223.26,1,United States,False,223.26
O529822,C115977,2023-10-26,Sports & Outdoors,211.79,3,United Kingdom,False,635.37
O523726,C112713,2023-10-26,Fashion,167.36,1,France,True,0.0
O503911,C102044,2023-10-26,Fashion,62.46,3,United Kingdom,False,187.38
O513262,C107128,2023-10-26,Fashion,106.62,1,United States,False,106.62
O505644,C102940,2023-10-26,Home & Kitchen,250.0,1,Germany,False,250.0
O512654,C106821,2023-10-26,Beauty,91.37,1,France,False,91.37
O528011,C115014,2023-10-26,Fashion,97.85,1,Netherlands,True,0.0
O535776,C119073,2023-10-26,Sports & Outdoors,267.18,1,Spain,False,267.18
O505520,C102891,2023-10-26,Home & Kitchen,66.81,1,Germany,False,66.81
O522710,C112145,2023-10-26,Home & Kitchen,114.27,1,United Kingdom,False,114.27
O532563,C117316,2023-10-26,Home & Kitchen,92.38,1,Australia,False,92.38
O535611,C118998,2023-10-26,Electronics,900.0,5,Netherlands,False,4500.0
O524798,C113299,2023-10-26,Home & Kitchen,63.92,1,United Kingdom,False,63.92
O501822,C100964,2023-10-26,Fashion,120.74,1,Spain,False,120.74
O505055,C102650,2023-10-26,Electronics,784.17,1,Germany,False,784.17
O506068,C103170,2023-10-26,Toys,118.62,3,United Kingdom,False,355.86
O519998,C110699,2023-10-26,Home & Kitchen,82.89,1,Spain,False,82.89
O504721,C102465,2023-10-26,Fashion,56.66,1,Ireland,False,56.66
O524280,C113034,2023-10-26,Toys,78.19,1,United Kingdom,False,78.19
O534762,C118517,2023-10-26,Home & Kitchen,209.26,1,Germany,False,209.26
O503608,C101876,2023-10-26,Beauty,43.22,1,Ireland,True,0.0
O521339,C111425,2023-10-26,Electronics,900.0,1,Germany,False,900.0
O537162,C119819,2023-10-26,Beauty,64.77,3,Ireland,False,194.31
O520367,C110889,2023-10-26,Sports & Outdoors,135.12,1,United Kingdom,False,135.12
O532506,C117292,2023-10-26,Books,16.32,1,France,False,16.32
O505833,C103045,2023-10-26,Home & Kitchen,68.65,2,France,False,137.3
O534644,C118451,2023-10-26,Fashion,100.16,1,Netherlands,False,100.16
O513151,C107077,2023-10-26,Beauty,50.21,1,Australia,False,50.21
O529395,C115777,2023-10-26,Sports & Outdoors,151.17,2,Germany,False,302.34
O516105,C108611,2023-10-26,Books,24.81,1,United States,False,24.81
O520764,C111083,2023-10-26,Books,14.7,1,United Kingdom,False,14.7
O530398,C116243,2023-10-26,Fashion,128.94,3,United Kingdom,False,386.82
O520984,C111216,2023-10-26,Sports & Outdoors,400.0,3,Australia,False,1200.0
O529070,C115604,2023-10-26,Sports & Outdoors,151.48,1,Germany,False,151.48
O503489,C101836,2023-10-26,Fashion,74.1,1,United Kingdom,False,74.1
O536700,C119558,2023-10-26,Sports & Outdoors,264.23,2,Spain,False,528.46
O509209,C104886,2023-10-26,Beauty,60.36,1,Netherlands,False,60.36
O528928,C115530,2023-10-26,Home & Kitchen,250.0,3,Germany,False,750.0
O510375,C105543,2023-10-26,Books,22.09,1,United States,False,22.09
O536909,C119651,2023-10-26,Fashion,105.16,1,United Kingdom,False,105.16
O500424,C100256,2023-10-26,Sports & Outdoors,219.48,1,Germany,False,219.48
O504509,C102358,2023-10-26,Sports & Outdoors,167.84,4,France,False,671.36
